human_time,timestamp,x,y,z,,,x2-x1,y2-y1,,거리,,,,,,,,,,,,,,
2026-03-26 20:09:34.534,1774523374.53489,-101.233600174572,-13.5197412748821,0,,,0.0312041412689723,0.239150253124535,,0.241177407735184,,,,,,,,,,,,,,
2026-03-26 20:09:34.784,1774523374.78496,-101.202396033303,-13.2805910217576,0,,,0.0400295764557086,0.240318476688117,,0.243629508124366,,,,,,,,,,,,,,
2026-03-26 20:09:35.034,1774523375.03493,-101.162366456847,-13.0402725450695,0,,,0.0223787160939537,0.237982030492276,,0.239031909525152,,,,,,,,,,,,,,
2026-03-26 20:09:35.284,1774523375.28489,-101.139987740753,-12.8022905145772,0,,,-0.0276620728545822,0.208975292742252,,0.210798157608937,,,,,,,,,,,,,,
2026-03-26 20:09:35.534,1774523375.53488,-101.167649813608,-12.5933152218349,0,,,0.00618375581689179,0.224646885879338,,0.224731978523946,,,,,,,,,,,,,,
2026-03-26 20:09:35.784,1774523375.78496,-101.161466057791,-12.3686683359556,0,,,0.00909555371617898,0.202649483922869,,0.202853499924475,,,,,,,,,,,,,,
2026-03-26 20:09:36.034,1774523376.03497,-101.152370504075,-12.1660188520327,0,,,-0.0466787930345163,0.284797969274223,,0.288597978201304,,,,,,,,,,,,,,
2026-03-26 20:09:36.284,1774523376.28497,-101.199049297109,-11.8812208827585,0,,,0.0400295912986621,0.240318477153778,,0.243629511022472,,,,,,,,,,,,,,
2026-03-26 20:09:36.534,1774523376.53499,-101.15901970581,-11.6409024056047,0,,,0.0209228321327828,0.248980730772018,,0.249858298241673,,,,,,,,,,,,,,
2026-03-26 20:09:36.784,1774523376.78495,-101.138096873678,-11.3919216748327,0,,,0.125372133450583,0.273998103104532,,0.301318987703783,,,,,,,,,,,,,,
2026-03-26 20:09:37.034,1774523377.03496,-101.012724740227,-11.1179235717282,0,,,-0.010011198464781,0.211311740335077,,0.211548754896218,,,,,,,,,,,,,,
2026-03-26 20:09:37.284,1774523377.28491,-101.022735938692,-10.9066118313931,0,,,-0.0245701786479913,0.32129873521626,,0.322236824292883,,,,,,,,,,,,,,
2026-03-26 20:09:37.534,1774523377.53485,-101.04730611734,-10.5853130961768,0,,,0.00763967144303024,0.213648186530918,,0.213784733289604,,,,,,,,,,,,,,
2026-03-26 20:09:37.784,1774523377.78491,-101.039666445897,-10.3716649096459,0,,,-0.00564350129570812,0.178315641824156,,0.178404924892883,,,,,,,,,,,,,,
2026-03-26 20:09:38.034,1774523378.03497,-101.045309947192,-10.1933492678218,0,,,-0.00846525077940896,0.267473459709436,,0.267607384277216,,,,,,,,,,,,,,
2026-03-26 20:09:38.284,1774523378.28498,-101.053775197972,-9.92587580811232,0,,,-0.0320297573925927,0.241971394512802,,0.244082078656133,,,,,,,,,,,,,,
2026-03-26 20:09:38.534,1774523378.53495,-101.085804955364,-9.68390441359952,0,,,-0.00255161063978449,0.290639084298164,,0.290650284772839,,,,,,,,,,,,,,
2026-03-26 20:09:38.784,1774523378.78497,-101.088356566004,-9.39326532930136,0,,,-0.00409755174769089,0.234477361664176,,0.234513161812547,,,,,,,,,,,,,,
2026-03-26 20:09:39.034,1774523379.03489,-101.092454117752,-9.15878796763718,0,,,-0.0115571369533427,0.155150018166751,,0.155579868722471,,,,,,,,,,,,,,
2026-03-26 20:09:39.284,1774523379.28492,-101.104011254705,-9.00363794947043,0,,,-0.0261161153321154,0.265137016773224,,0.266420136520206,,,,,,,,,,,,,,
2026-03-26 20:09:39.534,1774523379.53492,-101.130127370037,-8.73850093269721,0,,,-0.00564349687192589,0.17831563949585,,0.178404922425804,,,,,,,,,,,,,,
2026-03-26 20:09:39.784,1774523379.7849,-101.135770866909,-8.56018529320136,0,,,-0.0218384693143889,0.164980495348573,,0.166419597966874,,,,,,,,,,,,,,
2026-03-26 20:09:40.034,1774523380.03494,-101.157609336224,-8.39520479785278,0,,,-0.0629638053942472,0.204302402213216,,0.213784733645355,,,,,,,,,,,,,,
2026-03-26 20:09:40.284,1774523380.28484,-101.220573141618,-8.19090239563957,0,,,-0.023294368351344,0.175979194696993,,0.177514237634873,,,,,,,,,,,,,,
2026-03-26 20:09:40.534,1774523380.53491,-101.243867509969,-8.01492320094258,0,,,0.0150092228432186,0.225815108977258,,0.226313367286973,,,,,,,,,,,,,,
2026-03-26 20:09:40.784,1774523380.78492,-101.228858287126,-7.78910809196532,0,,,0.012097429134883,0.247812507674098,,0.248107611232301,,,,,,,,,,,,,,
2026-03-26 20:09:41.034,1774523381.03489,-101.216760857991,-7.54129558429122,0,,,-0.0114670837647282,0.222310439217836,,0.222605986881068,,,,,,,,,,,,,,
2026-03-26 20:09:41.284,1774523381.28491,-101.228227941756,-7.31898514507338,0,,,0.150302584283054,0.221341056283563,,0.267549490821583,,,,,,,,,,,,,,
2026-03-26 20:09:41.534,1774523381.53491,-101.077925357473,-7.09764408878982,0,,,-0.0084652315126732,0.267473462503403,,0.267607386460319,,,,,,,,,,,,,,
2026-03-26 20:09:41.784,1774523381.78493,-101.086390588986,-6.83017062628642,0,,,0.0385737559990957,0.251317176036537,,0.254260216358866,,,,,,,,,,,,,,
2026-03-26 20:09:42.034,1774523382.03497,-101.047816832986,-6.57885345024988,0,,,0.0312942710588686,0.306310678366572,,0.307905120260276,,,,,,,,,,,,,,
2026-03-26 20:09:42.284,1774523382.28494,-101.016522561928,-6.27254277188331,0,,,0.0268365305964835,0.272146351635456,,0.273466334459921,,,,,,,,,,,,,,
