human_time,timestamp,x,y,z,qx,qy,qz,qw
2026-02-18 21:22:08.377,1771417328.377135,-8.354367375306435,-0.612301167298933,0.0,0.0,0.0,0.9992662625011057,0.03830060870366433
2026-02-18 21:22:08.387,1771417328.387113,-8.389078243097785,-0.6005052225919889,0.0,0.0,0.0,0.9992828791735375,0.03786459283612081
2026-02-18 21:22:08.397,1771417328.397201,-8.425068824080817,-0.5882403763408339,0.0,0.0,0.0,0.9992993055958876,0.03742856977733539
2026-02-18 21:22:08.407,1771417328.407251,-8.459833834083273,-0.5763485138426635,0.0,0.0,0.0,0.9993187661610784,0.03690533292492931
2026-02-18 21:22:08.417,1771417328.417221,-8.495470595781631,-0.5641465268938629,0.0,0.0,0.0,0.9993347740251446,0.03646929426398521
2026-02-18 21:22:08.427,1771417328.42724,-8.531023572074101,-0.5519465190341101,0.0,0.0,0.0,0.9993568653847352,0.03585882887652947
2026-02-18 21:22:08.437,1771417328.437214,-8.567007022051948,-0.5395709406000104,0.0,0.0,0.0,0.9993724166301546,0.03542277344879373
2026-02-18 21:22:08.447,1771417328.447173,-8.602878653540202,-0.527213780272366,0.0,0.0,0.0,0.9993877775953746,0.034986711662831786
2026-02-18 21:22:08.457,1771417328.457054,-8.63885342612943,-0.5147982947371637,0.0,0.0,0.0,0.9994059595967186,0.03446342876966764
2026-02-18 21:22:08.467,1771417328.467119,-8.675197707920857,-0.5022284417696616,0.0,0.0,0.0,0.9994209019714171,0.03402735227194609
2026-02-18 21:22:08.477,1771417328.477195,-8.710848021970829,-0.4898652919382444,0.0,0.0,0.0,0.9994327188763998,0.03367848629803701
2026-02-18 21:22:08.487,1771417328.487144,-8.74734801413255,-0.47717485112947133,0.0,0.0,0.0,0.9994502158798856,0.03315518025362157
2026-02-18 21:22:08.497,1771417328.497187,-8.78390886562215,-0.4644303516269282,0.0,0.0,0.0,0.9994645874188773,0.032719084577863065
2026-02-18 21:22:08.507,1771417328.507099,-8.821382120566838,-0.45133372903306207,0.0,0.0,0.0,0.9994787686745487,0.03228298265043256
2026-02-18 21:22:08.517,1771417328.517188,-8.857954864911994,-0.43853454742458087,0.0,0.0,0.0,0.9994927596356961,0.03184687482031431
2026-02-18 21:22:08.527,1771417328.527171,-8.89470936524731,-0.42563468716264286,0.0,0.0,0.0,0.9995065603129282,0.031410760758358414
2026-02-18 21:22:08.537,1771417328.537191,-8.935681757994352,-0.4112144757022584,0.0,0.0,0.0,0.9995174638498235,0.031061865031203107
2026-02-18 21:22:08.547,1771417328.547078,-8.973197566640966,-0.3979761065208285,0.0,0.0,0.0,0.9995335907831077,0.030538514964336218
2026-02-18 21:22:08.557,1771417328.557144,-9.010955400041032,-0.384625820813212,0.0,0.0,0.0,0.999546820577325,0.03010238319071631
2026-02-18 21:22:08.567,1771417328.567175,-8.56440862563293,-0.6903620934640886,0.0,0.0,0.0,0.9995572674016999,0.02975347348540174
